recordid,nriptr,stratum,cluster,xfact,fips,hydro,mhydro,mlra,bailey,split,impute,impute87,wifact,wcfact,urfact,ukfact,usleflag,s5id,s5name,surftxt,txtmod,loslope,hislope,flood,ophase,tfact
37041040005,243165,37041,4,8,37041,03010205,0301,153B,232A,,0,0,134,0,320,0.00,0,MS0076,DOROVAN,MUCK,NON,0,2,FREQ,0,0
37041040006,243165,37041,4,8,37041,03010205,0301,153B,232A,,0,0,134,0,320,0.00,0,MS0076,DOROVAN,MUCK,NON,0,2,FREQ,0,0
37041040007,243165,37041,4,8,37041,03010205,0301,153B,232A,,0,0,134,0,320,0.00,0,MS0076,DOROVAN,MUCK,NON,0,2,FREQ,0,0
37041040008,214004,37041,4,4,37041,03010205,0301,153B,232A,,0,0,0,0,320,0.00,0,DC0035,URBAN LAND,VAR,NON,0,6,NONE,0,0
37041040009,217182,37041,4,5,37041,03010205,0301,153B,232A,,0,0,86,0,320,0.20,0,GA0056,AUGUSTA,SL,NON,0,2,NONE,0,4
37041040010,217182,37041,4,4,37041,03010205,0301,153B,232A,,0,0,86,0,320,0.20,0,GA0056,AUGUSTA,SL,NON,0,2,NONE,0,4
37041040011,250777,37041,4,7,37041,03010205,0301,153B,232A,,0,2,86,0,320,0.24,0,NC0128,PORTSMOUTH,L,NON,0,2,NONE,DRAINED,5
37041040012,250721,37041,4,9,37041,03010205,0301,153B,232A,,0,2,86,0,320,0.15,0,NC0110,ARAPAHOE,FSL,NON,0,2,RARE,DRAINED,5
37041040013,250777,37041,4,8,37041,03010205,0301,153B,232A,,0,2,86,0,320,0.24,0,NC0128,PORTSMOUTH,L,NON,0,2,NONE,DRAINED,5
37041040014,249666,37041,4,2,37041,03010205,0301,153B,232A,,1,2,86,0,320,0.20,0,NC0035,STALLINGS,SL,NON,0,2,NONE,UNDRAINED,5
37041040015,288998,37041,4,8,37041,03010205,0301,153A,232A,,0,2,134,0,320,0.17,0,VA0083,DRAGSTON,LFS,NON,0,2,NONE,DRAINED,4
37041040016,243165,37041,4,8,37041,03010205,0301,153A,232A,,0,2,134,0,320,0.00,0,MS0076,DOROVAN,MUCK,NON,0,2,FREQ,0,0
37041040017,243165,37041,4,8,37041,03010205,0301,153A,232A,,0,2,134,0,320,0.00,0,MS0076,DOROVAN,MUCK,NON,0,2,FREQ,0,0
37041040018,288998,37041,4,5,37041,03010205,0301,153A,232A,,1,2,134,0,320,0.17,0,VA0083,DRAGSTON,LFS,NON,0,2,NONE,DRAINED,4
37041040019,288998,37041,4,1,37041,03010205,0301,153A,232A,,1,2,134,0,320,0.17,0,VA0083,DRAGSTON,LFS,NON,0,2,NONE,DRAINED,4
37041040020,250680,37041,4,2,37041,03010203,0301,153A,232A,,1,2,0,0,320,0.10,0,NC0098,TOMAHAWK,LFS,NON,0,2,NONE,0,5
37041040021,274427,37041,4,1,37041,03010203,0301,153A,232A,,1,2,134,0,320,0.10,0,SC0024,CAINHOY,FS,NON,0,6,NONE,0,5
37041040022,248980,37041,4,1,37041,03010203,0301,153A,232A,,1,2,0,0,320,0.15,0,NC0009,CONETOE,LS,NON,0,5,NONE,0,5
37041040023,288917,37041,4,1,37041,03010203,0301,153A,232A,,1,2,56,0,320,0.37,0,VA0074,ROANOKE,SIL,NON,0,2,RARE,DRAINED,4
37041040024,215433,37041,4,7,37041,03010203,0301,153A,232A,,0,2,180,0,320,0.10,0,FL0052,LYNN HAVEN,S,NON,0,2,NONE,0,5
37041040025,215433,37041,4,7,37041,03010203,0301,153A,232A,,0,2,180,0,320,0.10,0,FL0052,LYNN HAVEN,S,NON,0,2,NONE,0,5
37041040026,250680,37041,4,8,37041,03010203,0301,153A,232A,,0,2,0,0,320,0.10,0,NC0098,TOMAHAWK,LFS,NON,0,2,NONE,0,5
37041040027,288998,37041,4,1,37041,03010203,0301,153A,232A,,1,2,134,0,320,0.17,0,VA0083,DRAGSTON,LFS,NON,0,2,NONE,DRAINED,4
37041040028,288917,37041,4,10,37041,03010203,0301,153A,232A,,0,2,56,0,320,0.37,0,VA0074,ROANOKE,SIL,NON,0,2,RARE,DRAINED,4
37041040029,288974,37041,4,9,37041,03010203,0301,153A,232A,,0,2,86,0,320,0.28,0,VA0082,DOGUE,FSL,NON,0,2,NONE,0,5
37041040030,274390,37041,4,9,37041,03010203,0301,153A,232A,,0,2,86,0,320,0.24,0,SC0021,WAHEE,FSL,NON,0,2,NONE,0,5
37041040031,288917,37041,4,1,37041,03010203,0301,153A,232A,,1,2,56,0,320,0.37,0,VA0074,ROANOKE,SIL,NON,0,2,RARE,DRAINED,4
37041040032,248980,37041,4,1,37041,03010203,0301,153A,232A,,1,2,0,0,320,0.15,0,NC0009,CONETOE,LS,NON,0,5,NONE,0,5
37041040033,248980,37041,4,1,37041,03010203,0301,153A,232A,,1,2,0,0,320,0.15,0,NC0009,CONETOE,LS,NON,0,5,NONE,0,5
37041050001,288917,37041,5,1,37041,03010205,0301,153B,232A,,1,2,56,0,320,0.37,0,VA0074,ROANOKE,SIL,NON,0,2,RARE,DRAINED,4
37041050002,288917,37041,5,8,37041,03010205,0301,153B,232A,,0,2,56,0,320,0.37,0,VA0074,ROANOKE,SIL,NON,0,2,RARE,DRAINED,4
37041050003,288917,37041,5,8,37041,03010205,0301,153B,232A,,0,2,56,0,320,0.37,0,VA0074,ROANOKE,SIL,NON,0,2,RARE,DRAINED,4
37041050004,250837,37041,5,8,37041,03010205,0301,153B,232A,,0,2,56,0,320,0.37,0,NC0145,PERQUIMANS,SIL,NON,0,2,NONE,DRAINED,5
37041050005,288917,37041,5,9,37041,03010205,0301,153B,232A,,0,2,56,0,320,0.37,0,VA0074,ROANOKE,SIL,NON,0,2,RARE,DRAINED,4
37041050006,288917,37041,5,8,37041,03010205,0301,153B,232A,,0,2,56,0,320,0.37,0,VA0074,ROANOKE,SIL,NON,0,2,RARE,DRAINED,4
37041050007,288917,37041,5,7,37041,03010205,0301,153B,232A,,0,2,56,0,320,0.37,0,VA0074,ROANOKE,SIL,NON,0,2,RARE,DRAINED,4
37041050008,250777,37041,5,8,37041,03010205,0301,153A,232A,,0,2,86,0,320,0.24,0,NC0128,PORTSMOUTH,L,NON,0,2,NONE,DRAINED,5
37041050009,250777,37041,5,7,37041,03010205,0301,153A,232A,,0,2,86,0,320,0.24,0,NC0128,PORTSMOUTH,L,NON,0,2,NONE,DRAINED,5
37041050010,248980,37041,5,1,37041,03010205,0301,153A,232A,,0,2,0,0,320,0.15,0,NC0009,CONETOE,LS,NON,0,5,NONE,0,5
37041050011,250837,37041,5,8,37041,03010205,0301,153B,232A,,0,0,56,0,320,0.37,0,NC0145,PERQUIMANS,SIL,NON,0,2,NONE,DRAINED,5
37041050012,250837,37041,5,8,37041,03010205,0301,153B,232A,,0,0,56,0,320,0.37,0,NC0145,PERQUIMANS,SIL,NON,0,2,NONE,DRAINED,5
37041050013,250837,37041,5,8,37041,03010205,0301,153B,232A,,0,0,56,0,320,0.37,0,NC0145,PERQUIMANS,SIL,NON,0,2,NONE,DRAINED,5
37041050014,250754,37041,5,9,37041,03010203,0301,153A,232A,,0,2,0,0,320,0.00,0,NC0120,SCUPPERNONG,MUCK,NON,0,1,RARE,DRAINED,0
37041050015,248980,37041,5,11,37041,03010203,0301,153A,232A,,0,2,0,0,320,0.15,0,NC0009,CONETOE,LS,NON,0,5,NONE,0,5
37041050016,250721,37041,5,10,37041,03010203,0301,153A,232A,,0,2,86,0,320,0.15,0,NC0110,ARAPAHOE,FSL,NON,0,2,RARE,DRAINED,5
37041050017,248980,37041,5,1,37041,03010203,0301,153A,232A,,1,2,0,0,320,0.15,0,NC0009,CONETOE,LS,NON,0,5,NONE,0,5
37041050018,274427,37041,5,1,37041,03010203,0301,153A,232A,,1,2,134,0,320,0.10,0,SC0024,CAINHOY,FS,NON,0,6,NONE,0,5
37041050019,215433,37041,5,2,37041,03010203,0301,153A,232A,,1,2,180,0,320,0.10,0,FL0052,LYNN HAVEN,S,NON,0,2,NONE,0,5
37041050020,250680,37041,5,1,37041,03010205,0301,153B,232A,,1,2,0,0,320,0.10,0,NC0098,TOMAHAWK,LFS,NON,0,2,NONE,0,5
37041050021,250721,37041,5,9,37041,03010205,0301,153B,232A,,0,2,86,0,320,0.15,0,NC0110,ARAPAHOE,FSL,NON,0,2,RARE,DRAINED,5
37041050022,274478,37041,5,10,37041,03010205,0301,153B,232A,,0,2,220,0,320,0.10,0,SC0033,ECHAW,FS,NON,0,2,NONE,0,5
37041050023,250779,37041,5,8,37041,03010205,0301,153B,232A,,0,2,86,0,320,0.24,0,NC0128,PORTSMOUTH,L,NON,0,2,RARE,DRAINED,5
37041050025,248980,37041,5,1,37041,03010203,0301,153A,232A,,1,0,0,0,320,0.15,0,NC0009,CONETOE,LS,NON,0,5,NONE,0,5
37041050026,215433,37041,5,2,37041,03010203,0301,153A,232A,,1,0,180,0,320,0.10,0,FL0052,LYNN HAVEN,S,NON,0,2,NONE,0,5
37041050027,288917,37041,5,11,37041,03010203,0301,153A,232A,,0,2,56,0,320,0.37,0,VA0074,ROANOKE,SIL,NON,0,2,RARE,DRAINED,4
37041050028,288917,37041,5,9,37041,03010203,0301,153A,232A,,0,2,56,0,320,0.37,0,VA0074,ROANOKE,SIL,NON,0,2,RARE,DRAINED,4
37041050029,288917,37041,5,10,37041,03010203,0301,153A,232A,,0,2,56,0,320,0.37,0,VA0074,ROANOKE,SIL,NON,0,2,RARE,DRAINED,4
37041050030,288917,37041,5,1,37041,03010203,0301,153A,232A,,1,2,56,0,320,0.37,0,VA0074,ROANOKE,SIL,NON,0,2,RARE,DRAINED,4
37041060001,243165,37041,6,9,37041,03010203,0301,153B,232A,,0,2,134,0,320,0.00,0,MS0076,DOROVAN,MUCK,NON,0,2,FREQ,0,0
37041060002,243165,37041,6,8,37041,03010203,0301,153B,232A,,0,2,134,0,320,0.00,0,MS0076,DOROVAN,MUCK,NON,0,2,FREQ,0,0
37041060003,243165,37041,6,8,37041,03010203,0301,153B,232A,,0,2,134,0,320,0.00,0,MS0076,DOROVAN,MUCK,NON,0,2,FREQ,0,0
37041060004,288326,37041,6,7,37041,03010205,0301,153B,232A,,0,2,134,0,320,0.28,0,VA0031,STATE,LFS,NON,2,6,NONE,0,5
37041060005,288323,37041,6,9,37041,03010205,0301,153B,232A,,0,2,134,0,320,0.28,0,VA0031,STATE,LFS,NON,0,2,NONE,0,5
37041060006,288323,37041,6,8,37041,03010205,0301,153B,232A,,0,2,134,0,320,0.28,0,VA0031,STATE,LFS,NON,0,2,NONE,0,5
37041060007,288979,37041,6,7,37041,03010205,0301,153B,232A,,0,2,86,0,320,0.28,0,VA0082,DOGUE,FSL,NON,2,6,NONE,0,5
37041060009,274390,37041,6,8,37041,03010205,0301,153B,232A,,0,2,86,0,320,0.24,0,SC0021,WAHEE,FSL,NON,0,2,NONE,0,5
37041060010,248980,37041,6,3,37041,03010205,0301,153B,232A,,1,2,0,0,320,0.15,0,NC0009,CONETOE,LS,NON,0,5,NONE,0,5
37041060011,274427,37041,6,1,37041,03010205,0301,153B,232A,,1,2,134,0,320,0.10,0,SC0024,CAINHOY,FS,NON,0,6,NONE,0,5
37041060012,288979,37041,6,1,37041,03010205,0301,153B,232A,,1,2,86,0,320,0.28,0,VA0082,DOGUE,FSL,NON,2,6,NONE,0,5
37041060013,250947,37041,6,8,37041,03010205,0301,153B,232A,,0,0,86,0,320,0.20,0,NC0167,TOMOTLEY,FSL,NON,0,2,NONE,DRAINED,5
37041060014,250947,37041,6,8,37041,03010205,0301,153B,232A,,0,0,86,0,320,0.20,0,NC0167,TOMOTLEY,FSL,NON,0,2,NONE,DRAINED,5
37041060015,250777,37041,6,8,37041,03010205,0301,153B,232A,,0,0,86,0,320,0.24,0,NC0128,PORTSMOUTH,L,NON,0,2,NONE,DRAINED,5
37041060016,288917,37041,6,1,37041,03010203,0301,153A,232A,,1,2,56,0,320,0.37,0,VA0074,ROANOKE,SIL,NON,0,2,RARE,DRAINED,4
37041060017,274427,37041,6,1,37041,03010203,0301,153A,232A,,1,2,134,0,320,0.10,0,SC0024,CAINHOY,FS,NON,0,6,NONE,0,5
37041060018,248980,37041,6,1,37041,03010203,0301,153A,232A,,1,2,0,0,320,0.15,0,NC0009,CONETOE,LS,NON,0,5,NONE,0,5
37041060019,250721,37041,6,10,37041,03010203,0301,153A,232A,,0,2,86,0,320,0.15,0,NC0110,ARAPAHOE,FSL,NON,0,2,RARE,DRAINED,5
37041060020,288998,37041,6,9,37041,03010203,0301,153A,232A,,0,2,134,0,320,0.17,0,VA0083,DRAGSTON,LFS,NON,0,2,NONE,DRAINED,4
37041060021,215433,37041,6,9,37041,03010203,0301,153A,232A,,0,2,180,0,320,0.10,0,FL0052,LYNN HAVEN,S,NON,0,2,NONE,0,5
37041060022,250845,37041,6,11,37041,03010203,0301,153A,232A,,0,2,0,0,320,0.15,0,NC0149,VALHALLA,FS,NON,0,6,NONE,0,5
37041060023,249960,37041,6,10,37041,03010203,0301,153A,232A,,0,2,86,0,320,0.24,0,NC0054,ALTAVISTA,FSL,NON,0,2,NONE,0,5
37041060024,249960,37041,6,9,37041,03010203,0301,153A,232A,,0,2,86,0,320,0.24,0,NC0054,ALTAVISTA,FSL,NON,0,2,NONE,0,5
37041060025,250680,37041,6,8,37041,03010203,0301,153A,232A,,0,2,0,0,320,0.10,0,NC0098,TOMAHAWK,LFS,NON,0,2,NONE,0,5
37041060026,288917,37041,6,9,37041,03010203,0301,153A,232A,,0,2,56,0,320,0.37,0,VA0074,ROANOKE,SIL,NON,0,2,RARE,DRAINED,4
37041060027,250947,37041,6,9,37041,03010203,0301,153A,232A,,0,2,86,0,320,0.20,0,NC0167,TOMOTLEY,FSL,NON,0,2,NONE,DRAINED,5
37041060028,248980,37041,6,1,37041,03010203,0301,153A,232A,,1,2,0,0,320,0.15,0,NC0009,CONETOE,LS,NON,0,5,NONE,0,5
37041060029,274427,37041,6,2,37041,03010203,0301,153A,232A,,1,2,134,0,320,0.10,0,SC0024,CAINHOY,FS,NON,0,6,NONE,0,5
37041060030,274478,37041,6,9,37041,03010203,0301,153A,232A,,0,0,220,0,320,0.10,0,SC0033,ECHAW,FS,NON,0,2,NONE,0,5
37041060031,248980,37041,6,9,37041,03010203,0301,153A,232A,,0,0,0,0,320,0.15,0,NC0009,CONETOE,LS,NON,0,5,NONE,0,5
37041060032,249960,37041,6,10,37041,03010203,0301,153A,232A,,0,0,86,0,320,0.24,0,NC0054,ALTAVISTA,FSL,NON,0,2,NONE,0,5
37041060033,214123,37041,6,1,37041,03010203,0301,153A,232A,,1,0,0,0,320,0.00,0,DC0038,,,,0,0,NONE,,0
37041060034,274478,37041,6,1,37041,03010203,0301,153A,232A,,1,0,220,0,320,0.10,0,SC0033,ECHAW,FS,NON,0,2,NONE,0,5
37043010001,214123,37043,1,1,37043,03060102,0306,130,M221D,,1,2,0,0,270,0.00,0,DC0038,,,,0,0,NONE,,0
37043010002,249377,37043,1,1,37043,06020002,0602,130,M221D,,1,0,56,0,270,0.24,0,NC0025,TATE,L,NON,8,15,NONE,0,5
37043010003,251021,37043,1,10,37043,06020002,0602,130,M221D,,0,0,56,0,270,0.15,0,NC0180,SOCO,L,CN,30,50,NONE,0,2
37043010004,251021,37043,1,9,37043,06020002,0602,130,M221D,,0,0,56,0,270,0.15,0,NC0180,SOCO,L,CN,30,50,NONE,0,2
37043010005,249377,37043,1,10,37043,06020002,0602,130,M221D,,0,0,56,0,270,0.24,0,NC0025,TATE,L,NON,8,15,NONE,0,5
37043010006,274936,37043,1,1,37043,06020002,0602,130,M221D,,1,2,0,0,270,0.15,0,SC0135,EVARD,L,GR,15,30,NONE,0,5
37043010007,214123,37043,1,2,37043,06020002,0602,130,M221D,,0,2,0,0,270,0.00,0,DC0038,,,,0,0,NONE,,0
37043010008,288678,37043,1,14,37043,06020002,0602,130,M221D,,0,2,0,0,270,0.32,0,VA0054,BRADDOCK,L,NON,8,15,NONE,NORTH,4
37043010009,274936,37043,1,13,37043,06020002,0602,130,M221D,,0,2,0,0,270,0.15,0,SC0135,EVARD,L,GR,15,30,NONE,0,5
37043010010,274926,37043,1,1,37043,06020002,0602,130,M221D,,1,2,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,15,30,NONE,0,5
37043010011,251021,37043,1,9,37043,06020002,0602,130,M221D,,0,2,56,0,270,0.15,0,NC0180,SOCO,L,CN,30,50,NONE,0,2
37043010012,251021,37043,1,10,37043,06020002,0602,130,M221D,,0,2,56,0,270,0.15,0,NC0180,SOCO,L,CN,30,50,NONE,0,2
37043010013,251195,37043,1,9,37043,06020002,0602,130,M221D,,0,0,0,0,270,0.10,0,NC0237,CULLASAJA,FSL,CB,15,30,NONE,0,5
37043010014,251178,37043,1,10,37043,06020002,0602,130,M221D,,0,0,56,0,270,0.24,0,NC0219,PLOTT,FSL,NON,30,50,NONE,0,4
37043010015,288671,37043,1,9,37043,06020002,0602,130,M221D,,0,2,0,0,270,0.32,0,VA0054,BRADDOCK,L,NON,2,8,NONE,0,4
37043010016,214123,37043,1,1,37043,06020002,0602,130,M221D,,1,2,0,0,270,0.00,0,DC0038,,,,0,0,NONE,,0
37043020001,249322,37043,2,17,37043,03060102,0306,130,M221D,,0,2,56,0,270,0.17,0,NC0023,EDNEYVILLE,FSL,GR,30,50,NONE,0,4
37043020002,274926,37043,2,1,37043,06020002,0602,130,M221D,,1,2,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,15,30,NONE,0,5
37043020003,250694,37043,2,1,37043,06020002,0602,130,M221D,,1,2,86,0,270,0.37,0,NC0100,GRANTHAM,VFSL,NON,0,2,NONE,UNDRAINED,5
37043020004,249034,37043,2,1,37043,06020002,0602,130,M221D,,1,2,56,0,270,0.20,0,NC0013,HAYESVILLE,L,NON,15,30,NONE,0,5
37043020005,274926,37043,2,9,37043,06020002,0602,130,M221D,,0,2,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,15,30,NONE,0,5
37043020006,274926,37043,2,9,37043,06020002,0602,130,M221D,,0,2,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,15,30,NONE,0,5
37043020007,274926,37043,2,9,37043,06020002,0602,130,M221D,,0,2,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,15,30,NONE,0,5
37043020008,249034,37043,2,1,37043,06020002,0602,130,M221D,,1,2,56,0,270,0.20,0,NC0013,HAYESVILLE,L,NON,15,30,NONE,0,5
37043020009,250694,37043,2,1,37043,06020002,0602,130,M221D,,1,2,86,0,270,0.37,0,NC0100,GRANTHAM,VFSL,NON,0,2,NONE,UNDRAINED,5
37043020010,214123,37043,2,1,37043,06020002,0602,130,M221D,,1,2,0,0,270,0.00,0,DC0038,,,,0,0,NONE,,0
37043020011,274929,37043,2,9,37043,06020002,0602,130,M221D,,0,2,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,30,50,NONE,0,5
37043020012,274929,37043,2,8,37043,06020002,0602,130,M221D,,0,2,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,30,50,NONE,0,5
37043020013,274929,37043,2,10,37043,06020002,0602,130,M221D,,0,2,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,30,50,NONE,0,5
37043020014,274932,37043,2,2,37043,06020002,0602,130,M221D,,0,0,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,8,15,NONE,0,5
37043020015,249034,37043,2,2,37043,06020002,0602,130,M221D,,0,0,56,0,270,0.20,0,NC0013,HAYESVILLE,L,NON,15,30,NONE,0,5
37043020016,249033,37043,2,16,37043,06020002,0602,130,M221D,,0,0,56,0,270,0.20,0,NC0013,HAYESVILLE,L,NON,15,30,NONE,ERODED,5
37043020017,274926,37043,2,9,37043,06020002,0602,130,M221D,,0,2,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,15,30,NONE,0,5
37043020018,274929,37043,2,10,37043,06020002,0602,130,M221D,,0,2,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,30,50,NONE,0,5
37043030001,249034,37043,3,6,37043,06020002,0602,130,M221D,,0,0,56,0,270,0.20,0,NC0013,HAYESVILLE,L,NON,15,30,NONE,0,5
37043030002,249034,37043,3,8,37043,06020002,0602,130,M221D,,0,0,56,0,270,0.20,0,NC0013,HAYESVILLE,L,NON,15,30,NONE,0,5
37043030003,274926,37043,3,1,37043,06020002,0602,130,M221D,,1,0,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,15,30,NONE,0,5
37043030004,250694,37043,3,1,37043,06020002,0602,130,M221D,,1,0,86,0,270,0.37,0,NC0100,GRANTHAM,VFSL,NON,0,2,NONE,UNDRAINED,5
37043030005,274926,37043,3,3,37043,06020002,0602,130,M221D,,1,2,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,15,30,NONE,0,5
37043030006,250694,37043,3,2,37043,06020002,0602,130,M221D,,1,2,86,0,270,0.37,0,NC0100,GRANTHAM,VFSL,NON,0,2,NONE,UNDRAINED,5
37043030007,274926,37043,3,13,37043,06020002,0602,130,M221D,,0,2,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,15,30,NONE,0,5
37043030008,274926,37043,3,12,37043,06020002,0602,130,M221D,,0,2,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,15,30,NONE,0,5
37043030010,251020,37043,3,10,37043,06020002,0602,130,M221D,,0,0,56,0,270,0.15,0,NC0180,SOCO,L,CN,15,30,NONE,0,2
37043030011,251021,37043,3,9,37043,06020002,0602,130,M221D,,0,0,56,0,270,0.15,0,NC0180,SOCO,L,CN,30,50,NONE,0,2
37043030012,251021,37043,3,10,37043,06020002,0602,130,M221D,,0,0,56,0,270,0.15,0,NC0180,SOCO,L,CN,30,50,NONE,0,2
37043030013,250694,37043,3,1,37043,06020002,0602,130,M221D,,1,2,86,0,270,0.37,0,NC0100,GRANTHAM,VFSL,NON,0,2,NONE,UNDRAINED,5
37043030014,274926,37043,3,10,37043,06020002,0602,130,M221D,,0,2,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,15,30,NONE,0,5
37043030015,274938,37043,3,9,37043,06020002,0602,130,M221D,,0,2,0,0,270,0.15,0,SC0135,EVARD,L,GR,30,50,NONE,0,5
37043030016,217286,37043,3,1,37043,06020002,0602,130,M221D,,0,2,56,0,270,0.24,0,GA0075,ARKAQUA,L,NON,0,2,FREQ,DRAINED,4
37043030017,249034,37043,3,1,37043,06020002,0602,130,M221D,,1,0,56,0,270,0.20,0,NC0013,HAYESVILLE,L,NON,15,30,NONE,0,5
37043030018,274926,37043,3,9,37043,06020002,0602,130,M221D,,0,0,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,15,30,NONE,0,5
37043030019,274926,37043,3,9,37043,06020002,0602,130,M221D,,0,0,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,15,30,NONE,0,5
37043040001,249053,37043,4,10,37043,06020002,0602,130,M221D,,0,2,56,0,270,0.20,0,NC0013,HAYESVILLE,L,NON,8,15,NONE,0,5
37043040002,250983,37043,4,9,37043,06020002,0602,130,M221D,,0,2,56,0,270,0.20,0,NC0171,COWEE,L,GR,30,50,NONE,0,2
37043040003,250983,37043,4,10,37043,06020002,0602,130,M221D,,0,2,56,0,270,0.20,0,NC0171,COWEE,L,GR,30,50,NONE,0,2
37043040004,274929,37043,4,1,37043,06020002,0602,130,M221D,,1,2,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,30,50,NONE,0,5
37043040005,250694,37043,4,1,37043,06020002,0602,130,M221D,,1,2,86,0,270,0.37,0,NC0100,GRANTHAM,VFSL,NON,0,2,NONE,UNDRAINED,5
37043040006,214123,37043,4,1,37043,06020002,0602,130,M221D,,1,2,0,0,270,0.00,0,DC0038,,,,0,0,NONE,,0
37043040007,274929,37043,4,10,37043,06020002,0602,130,M221D,,0,2,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,30,50,NONE,0,5
37043040008,274938,37043,4,9,37043,06020002,0602,130,M221D,,0,2,0,0,270,0.15,0,SC0135,EVARD,L,GR,30,50,NONE,0,5
37043040009,274929,37043,4,9,37043,06020002,0602,130,M221D,,0,2,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,30,50,NONE,0,5
37043040010,274926,37043,4,9,37043,06020002,0602,130,M221D,,0,0,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,15,30,NONE,0,5
37043040011,249377,37043,4,8,37043,06020002,0602,130,M221D,,0,0,56,0,270,0.24,0,NC0025,TATE,L,NON,8,15,NONE,0,5
37043040012,274926,37043,4,10,37043,06020002,0602,130,M221D,,0,0,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,15,30,NONE,0,5
37043040013,217286,37043,4,1,37043,06020002,0602,130,M221D,,1,0,56,0,270,0.24,0,GA0075,ARKAQUA,L,NON,0,2,FREQ,DRAINED,4
37043040014,249034,37043,4,1,37043,06020002,0602,130,M221D,,1,0,56,0,270,0.20,0,NC0013,HAYESVILLE,L,NON,15,30,NONE,0,5
37043040015,214123,37043,4,1,37043,06020002,0602,130,M221D,,1,0,0,0,270,0.00,0,DC0038,,,,0,0,NONE,,0
37043040016,249360,37043,4,7,37043,06020002,0602,130,M221D,,0,0,56,0,270,0.28,0,NC0024,ROSMAN,L,NON,0,2,FREQ,0,5
37043040017,274926,37043,4,6,37043,06020002,0602,130,M221D,,0,0,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,15,30,NONE,0,5
37043040018,217286,37043,4,5,37043,06020002,0602,130,M221D,,0,0,56,0,270,0.24,0,GA0075,ARKAQUA,L,NON,0,2,FREQ,DRAINED,4
37043040019,214123,37043,4,1,37043,06020002,0602,130,M221D,,1,2,0,0,270,0.00,0,DC0038,,,,0,0,NONE,,0
37043040020,251189,37043,4,9,37043,06020002,0602,130,M221D,,0,2,86,0,270,0.24,0,NC0224,TUCKASEGEE,FSL,NON,8,15,NONE,0,5
37043050001,251030,37043,5,2,37043,06020002,0602,130,M221D,,1,2,56,0,270,0.15,0,NC0181,JUNALUSKA,L,CN,30,50,NONE,0,2
37043050002,251030,37043,5,1,37043,06020002,0602,130,M221D,,1,2,56,0,270,0.15,0,NC0181,JUNALUSKA,L,CN,30,50,NONE,0,2
37043050003,251030,37043,5,5,37043,06020002,0602,130,M221D,,1,2,56,0,270,0.15,0,NC0181,JUNALUSKA,L,CN,30,50,NONE,0,2
37043050004,274932,37043,5,5,37043,06020002,0602,130,M221D,,1,2,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,8,15,NONE,0,5
37043050005,274932,37043,5,1,37043,06020002,0602,130,M221D,,1,2,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,8,15,NONE,0,5
37043050006,249666,37043,5,1,37043,06020002,0602,130,M221D,,1,2,86,0,270,0.20,0,NC0035,STALLINGS,SL,NON,0,2,NONE,UNDRAINED,5
37043050007,251156,37043,5,8,37043,06020002,0602,130,M221D,,0,2,56,0,270,0.15,0,NC0206,BRASSTOWN,L,CN,8,15,NONE,0,3
37043050008,251156,37043,5,8,37043,06020002,0602,130,M221D,,0,2,56,0,270,0.15,0,NC0206,BRASSTOWN,L,CN,8,15,NONE,0,3
37043050009,251030,37043,5,8,37043,06020002,0602,130,M221D,,0,2,56,0,270,0.15,0,NC0181,JUNALUSKA,L,CN,30,50,NONE,0,2
37043050010,250984,37043,5,1,37043,06020002,0602,130,M221D,,1,2,56,0,270,0.20,0,NC0171,COWEE,L,GR,8,15,NONE,0,2
37043050011,274932,37043,5,1,37043,06020002,0602,130,M221D,,1,2,0,0,270,0.15,0,SC0135,EVARD,FSL,GR,8,15,NONE,0,5
37043050012,250981,37043,5,13,37043,06020002,0602,130,M221D,,0,2,56,0,270,0.20,0,NC0171,COWEE,L,GR,15,30,NONE,0,2
