ST,STATE,STCNTY,COUNTY,FIPS,SVI
37,NORTH CAROLINA,37159,Rowan,37159051502,0.6224
37,NORTH CAROLINA,37159,Rowan,37159051600,0.6307
37,NORTH CAROLINA,37159,Rowan,37159051700,0.5826
37,NORTH CAROLINA,37159,Rowan,37159051801,0.6136
37,NORTH CAROLINA,37159,Rowan,37159051802,0.3295
37,NORTH CAROLINA,37159,Rowan,37159051901,0.4808
37,NORTH CAROLINA,37159,Rowan,37159051902,0.4924
37,NORTH CAROLINA,37159,Rowan,37159052000,0.7626
37,NORTH CAROLINA,37161,Rutherford,37161960100,0.5733
37,NORTH CAROLINA,37161,Rutherford,37161960200,0.4169
37,NORTH CAROLINA,37161,Rutherford,37161960300,0.1374
37,NORTH CAROLINA,37161,Rutherford,37161960400,0.3161
37,NORTH CAROLINA,37161,Rutherford,37161960500,0.7696
37,NORTH CAROLINA,37161,Rutherford,37161960600,0.7279
37,NORTH CAROLINA,37161,Rutherford,37161960700,0.6428
37,NORTH CAROLINA,37161,Rutherford,37161960800,0.9056
37,NORTH CAROLINA,37161,Rutherford,37161960900,0.8237
37,NORTH CAROLINA,37161,Rutherford,37161961000,0.6071
37,NORTH CAROLINA,37161,Rutherford,37161961101,0.7298
37,NORTH CAROLINA,37161,Rutherford,37161961102,0.5854
37,NORTH CAROLINA,37161,Rutherford,37161961200,0.5618
37,NORTH CAROLINA,37163,Sampson,37163970100,0.9375
37,NORTH CAROLINA,37163,Sampson,37163970200,0.7126
37,NORTH CAROLINA,37163,Sampson,37163970301,0.6529
37,NORTH CAROLINA,37163,Sampson,37163970302,0.7959
37,NORTH CAROLINA,37163,Sampson,37163970400,0.5187
37,NORTH CAROLINA,37163,Sampson,37163970500,0.932
37,NORTH CAROLINA,37163,Sampson,37163970600,0.8852
37,NORTH CAROLINA,37163,Sampson,37163970700,0.975
37,NORTH CAROLINA,37163,Sampson,37163970800,0.9759
37,NORTH CAROLINA,37163,Sampson,37163970900,0.9713
37,NORTH CAROLINA,37163,Sampson,37163971000,0.845
37,NORTH CAROLINA,37165,Scotland,37165010101,0.5863
37,NORTH CAROLINA,37165,Scotland,37165010102,0.9667
37,NORTH CAROLINA,37165,Scotland,37165010200,0.9921
37,NORTH CAROLINA,37165,Scotland,37165010300,0.9815
37,NORTH CAROLINA,37165,Scotland,37165010400,0.7853
37,NORTH CAROLINA,37165,Scotland,37165010500,0.7293
37,NORTH CAROLINA,37165,Scotland,37165010600,0.7668
37,NORTH CAROLINA,37167,Stanly,37167930101,0.4743
37,NORTH CAROLINA,37167,Stanly,37167930102,0.3568
37,NORTH CAROLINA,37167,Stanly,37167930200,0.6557
37,NORTH CAROLINA,37167,Stanly,37167930300,0.6048
37,NORTH CAROLINA,37167,Stanly,37167930500,0.8149
37,NORTH CAROLINA,37167,Stanly,37167930700,0.5442
37,NORTH CAROLINA,37167,Stanly,37167930801,0.423
37,NORTH CAROLINA,37167,Stanly,37167930802,0.2508
37,NORTH CAROLINA,37167,Stanly,37167930900,0.2166
37,NORTH CAROLINA,37167,Stanly,37167931000,0.5738
37,NORTH CAROLINA,37167,Stanly,37167931100,0.4776
37,NORTH CAROLINA,37167,Stanly,37167931201,0.8515
37,NORTH CAROLINA,37167,Stanly,37167931202,0.6765
37,NORTH CAROLINA,37169,Stokes,37169070100,0.3207
37,NORTH CAROLINA,37169,Stokes,37169070200,0.36
37,NORTH CAROLINA,37169,Stokes,37169070300,0.5109
37,NORTH CAROLINA,37169,Stokes,37169070400,0.4276
37,NORTH CAROLINA,37169,Stokes,37169070501,0.6677
37,NORTH CAROLINA,37169,Stokes,37169070503,0.1333
37,NORTH CAROLINA,37169,Stokes,37169070504,0.4262
37,NORTH CAROLINA,37169,Stokes,37169070600,0.13699999999999998
37,NORTH CAROLINA,37169,Stokes,37169070700,0.6872
37,NORTH CAROLINA,37171,Surry,37171930101,0.7399
37,NORTH CAROLINA,37171,Surry,37171930102,0.4748
37,NORTH CAROLINA,37171,Surry,37171930201,0.5423
37,NORTH CAROLINA,37171,Surry,37171930202,0.5613
37,NORTH CAROLINA,37171,Surry,37171930301,0.5123
37,NORTH CAROLINA,37171,Surry,37171930302,0.7506
37,NORTH CAROLINA,37171,Surry,37171930400,0.9616
37,NORTH CAROLINA,37171,Surry,37171930501,0.3734
37,NORTH CAROLINA,37171,Surry,37171930502,0.8339
37,NORTH CAROLINA,37171,Surry,37171930600,0.5683
37,NORTH CAROLINA,37171,Surry,37171930700,0.3739
37,NORTH CAROLINA,37171,Surry,37171930801,0.4521
37,NORTH CAROLINA,37171,Surry,37171930802,0.4859
37,NORTH CAROLINA,37171,Surry,37171930901,0.8117
37,NORTH CAROLINA,37171,Surry,37171930902,0.3045
37,NORTH CAROLINA,37171,Surry,37171931001,0.6192
37,NORTH CAROLINA,37171,Surry,37171931002,0.6724
37,NORTH CAROLINA,37171,Surry,37171931003,0.6946
37,NORTH CAROLINA,37171,Surry,37171931101,0.5308
37,NORTH CAROLINA,37171,Surry,37171931102,0.5974
37,NORTH CAROLINA,37171,Surry,37171931103,0.447
37,NORTH CAROLINA,37171,Surry,37171931200,0.4336
37,NORTH CAROLINA,37173,Swain,37173940100,0.8302
37,NORTH CAROLINA,37173,Swain,37173960200,0.7015
37,NORTH CAROLINA,37173,Swain,37173960301,0.6664
37,NORTH CAROLINA,37173,Swain,37173960302,0.441
37,NORTH CAROLINA,37173,Swain,37173980200,-999.0
37,NORTH CAROLINA,37175,Transylvania,37175960100,0.6599
37,NORTH CAROLINA,37175,Transylvania,37175960200,0.6275
37,NORTH CAROLINA,37175,Transylvania,37175960300,0.5997
37,NORTH CAROLINA,37175,Transylvania,37175960401,0.0801
37,NORTH CAROLINA,37175,Transylvania,37175960402,0.2004
37,NORTH CAROLINA,37175,Transylvania,37175960500,0.5322
37,NORTH CAROLINA,37175,Transylvania,37175960600,0.1703
37,NORTH CAROLINA,37177,Tyrrell,37177960100,0.7857
37,NORTH CAROLINA,37179,Union,37179020100,0.4128
37,NORTH CAROLINA,37179,Union,37179020202,0.2864
37,NORTH CAROLINA,37179,Union,37179020203,0.09300000000000001
37,NORTH CAROLINA,37179,Union,37179020204,0.1046
37,NORTH CAROLINA,37179,Union,37179020305,0.0995
37,NORTH CAROLINA,37179,Union,37179020306,0.5497
37,NORTH CAROLINA,37179,Union,37179020307,0.1194
37,NORTH CAROLINA,37179,Union,37179020308,0.187
37,NORTH CAROLINA,37179,Union,37179020309,0.0083
37,NORTH CAROLINA,37179,Union,37179020310,0.0986
37,NORTH CAROLINA,37179,Union,37179020311,0.3355
37,NORTH CAROLINA,37179,Union,37179020312,0.6354
37,NORTH CAROLINA,37179,Union,37179020313,0.3795
37,NORTH CAROLINA,37179,Union,37179020314,0.0953
37,NORTH CAROLINA,37179,Union,37179020315,0.0264
37,NORTH CAROLINA,37179,Union,37179020316,0.1203
37,NORTH CAROLINA,37179,Union,37179020317,0.1041
37,NORTH CAROLINA,37179,Union,37179020401,0.3508
37,NORTH CAROLINA,37179,Union,37179020403,0.4544
37,NORTH CAROLINA,37179,Union,37179020404,0.9644
37,NORTH CAROLINA,37179,Union,37179020501,0.7978
37,NORTH CAROLINA,37179,Union,37179020502,0.6459999999999999
37,NORTH CAROLINA,37179,Union,37179020601,0.9223
37,NORTH CAROLINA,37179,Union,37179020602,0.9491
37,NORTH CAROLINA,37179,Union,37179020701,0.7469
37,NORTH CAROLINA,37179,Union,37179020702,0.7621
37,NORTH CAROLINA,37179,Union,37179020800,0.5206
37,NORTH CAROLINA,37179,Union,37179020901,0.4179
37,NORTH CAROLINA,37179,Union,37179020902,0.4193
37,NORTH CAROLINA,37179,Union,37179021004,0.0676
37,NORTH CAROLINA,37179,Union,37179021005,0.1657
37,NORTH CAROLINA,37179,Union,37179021006,0.0051
37,NORTH CAROLINA,37179,Union,37179021007,0.0134
37,NORTH CAROLINA,37179,Union,37179021008,0.0296
37,NORTH CAROLINA,37179,Union,37179021009,0.0074
37,NORTH CAROLINA,37179,Union,37179021010,0.0111
37,NORTH CAROLINA,37179,Union,37179021011,0.0241
37,NORTH CAROLINA,37179,Union,37179021012,0.0597
37,NORTH CAROLINA,37179,Union,37179021013,0.0861
37,NORTH CAROLINA,37179,Union,37179021014,0.428
37,NORTH CAROLINA,37179,Union,37179021015,0.1883
37,NORTH CAROLINA,37181,Vance,37181960100,0.5118
37,NORTH CAROLINA,37181,Vance,37181960200,0.7418
37,NORTH CAROLINA,37181,Vance,37181960300,0.6261
37,NORTH CAROLINA,37181,Vance,37181960400,0.5868
37,NORTH CAROLINA,37181,Vance,37181960500,0.9306
37,NORTH CAROLINA,37181,Vance,37181960600,0.9019
37,NORTH CAROLINA,37181,Vance,37181960700,0.9704
37,NORTH CAROLINA,37181,Vance,37181960800,0.9995
37,NORTH CAROLINA,37181,Vance,37181960900,0.8491
37,NORTH CAROLINA,37181,Vance,37181961000,0.8033
37,NORTH CAROLINA,37183,Wake,37183050100,0.3077
37,NORTH CAROLINA,37183,Wake,37183050300,0.2078
37,NORTH CAROLINA,37183,Wake,37183050400,0.1305
37,NORTH CAROLINA,37183,Wake,37183050500,0.3276
37,NORTH CAROLINA,37183,Wake,37183050600,0.7478
37,NORTH CAROLINA,37183,Wake,37183050700,0.7728
37,NORTH CAROLINA,37183,Wake,37183050800,0.9584
37,NORTH CAROLINA,37183,Wake,37183050900,0.9440000000000001
37,NORTH CAROLINA,37183,Wake,37183051000,0.3119
37,NORTH CAROLINA,37183,Wake,37183051101,0.6201
37,NORTH CAROLINA,37183,Wake,37183051102,0.3693
37,NORTH CAROLINA,37183,Wake,37183051200,0.2013
37,NORTH CAROLINA,37183,Wake,37183051400,0.1398
37,NORTH CAROLINA,37183,Wake,37183051501,0.0504
37,NORTH CAROLINA,37183,Wake,37183051502,0.0194
37,NORTH CAROLINA,37183,Wake,37183051600,0.0694
37,NORTH CAROLINA,37183,Wake,37183051700,0.012
37,NORTH CAROLINA,37183,Wake,37183051800,0.0361
37,NORTH CAROLINA,37183,Wake,37183051900,0.9051
37,NORTH CAROLINA,37183,Wake,37183052001,0.9833
37,NORTH CAROLINA,37183,Wake,37183052002,0.9542
37,NORTH CAROLINA,37183,Wake,37183052101,0.7173
37,NORTH CAROLINA,37183,Wake,37183052102,0.925
37,NORTH CAROLINA,37183,Wake,37183052301,0.2661
37,NORTH CAROLINA,37183,Wake,37183052302,0.3975
37,NORTH CAROLINA,37183,Wake,37183052401,0.1217
37,NORTH CAROLINA,37183,Wake,37183052404,0.3656
37,NORTH CAROLINA,37183,Wake,37183052406,0.4595
37,NORTH CAROLINA,37183,Wake,37183052407,0.4391
37,NORTH CAROLINA,37183,Wake,37183052408,0.8982
37,NORTH CAROLINA,37183,Wake,37183052409,0.6904
37,NORTH CAROLINA,37183,Wake,37183052503,0.2263
37,NORTH CAROLINA,37183,Wake,37183052504,0.4729
37,NORTH CAROLINA,37183,Wake,37183052505,0.3026
37,NORTH CAROLINA,37183,Wake,37183052506,0.0949
37,NORTH CAROLINA,37183,Wake,37183052507,0.609
37,NORTH CAROLINA,37183,Wake,37183052601,0.0574
37,NORTH CAROLINA,37183,Wake,37183052602,0.2938
37,NORTH CAROLINA,37183,Wake,37183052603,0.0023
37,NORTH CAROLINA,37183,Wake,37183052701,0.5627
37,NORTH CAROLINA,37183,Wake,37183052704,0.8783
37,NORTH CAROLINA,37183,Wake,37183052705,0.46
37,NORTH CAROLINA,37183,Wake,37183052706,0.8621
37,NORTH CAROLINA,37183,Wake,37183052707,0.7742
37,NORTH CAROLINA,37183,Wake,37183052801,0.31
37,NORTH CAROLINA,37183,Wake,37183052802,0.6969
37,NORTH CAROLINA,37183,Wake,37183052803,0.8066
37,NORTH CAROLINA,37183,Wake,37183052806,0.6057
37,NORTH CAROLINA,37183,Wake,37183052807,0.5877
37,NORTH CAROLINA,37183,Wake,37183052808,0.4072
37,NORTH CAROLINA,37183,Wake,37183052809,0.5747
37,NORTH CAROLINA,37183,Wake,37183052901,0.2351
37,NORTH CAROLINA,37183,Wake,37183052902,0.2763
37,NORTH CAROLINA,37183,Wake,37183052903,0.1263
37,NORTH CAROLINA,37183,Wake,37183052904,0.161
37,NORTH CAROLINA,37183,Wake,37183053003,0.1559
37,NORTH CAROLINA,37183,Wake,37183053004,0.0754
37,NORTH CAROLINA,37183,Wake,37183053005,0.0
37,NORTH CAROLINA,37183,Wake,37183053006,0.0032
37,NORTH CAROLINA,37183,Wake,37183053007,0.0458
37,NORTH CAROLINA,37183,Wake,37183053008,0.1749
37,NORTH CAROLINA,37183,Wake,37183053009,0.6187
37,NORTH CAROLINA,37183,Wake,37183053105,0.5447
37,NORTH CAROLINA,37183,Wake,37183053106,0.7025
37,NORTH CAROLINA,37183,Wake,37183053107,0.4095
37,NORTH CAROLINA,37183,Wake,37183053108,0.1462
37,NORTH CAROLINA,37183,Wake,37183053109,0.3054
37,NORTH CAROLINA,37183,Wake,37183053110,0.45299999999999996
37,NORTH CAROLINA,37183,Wake,37183053111,0.2133
37,NORTH CAROLINA,37183,Wake,37183053201,0.019
37,NORTH CAROLINA,37183,Wake,37183053202,0.0347
37,NORTH CAROLINA,37183,Wake,37183053203,0.2119
37,NORTH CAROLINA,37183,Wake,37183053204,0.4641
37,NORTH CAROLINA,37183,Wake,37183053205,0.0662
37,NORTH CAROLINA,37183,Wake,37183053206,0.1499
37,NORTH CAROLINA,37183,Wake,37183053207,0.0528
37,NORTH CAROLINA,37183,Wake,37183053405,0.0782
37,NORTH CAROLINA,37183,Wake,37183053408,0.0759
37,NORTH CAROLINA,37183,Wake,37183053409,0.0342
37,NORTH CAROLINA,37183,Wake,37183053410,0.124
37,NORTH CAROLINA,37183,Wake,37183053411,0.1721
37,NORTH CAROLINA,37183,Wake,37183053412,0.0939
37,NORTH CAROLINA,37183,Wake,37183053413,0.0324
37,NORTH CAROLINA,37183,Wake,37183053414,0.3068
37,NORTH CAROLINA,37183,Wake,37183053415,0.2152
37,NORTH CAROLINA,37183,Wake,37183053416,0.1453
37,NORTH CAROLINA,37183,Wake,37183053417,0.3239
37,NORTH CAROLINA,37183,Wake,37183053418,0.3286
37,NORTH CAROLINA,37183,Wake,37183053419,0.0079
37,NORTH CAROLINA,37183,Wake,37183053420,0.2957
37,NORTH CAROLINA,37183,Wake,37183053421,0.1846
37,NORTH CAROLINA,37183,Wake,37183053422,0.0208
37,NORTH CAROLINA,37183,Wake,37183053423,0.0791
37,NORTH CAROLINA,37183,Wake,37183053424,0.1458
37,NORTH CAROLINA,37183,Wake,37183053425,0.1851
37,NORTH CAROLINA,37183,Wake,37183053505,0.0814
37,NORTH CAROLINA,37183,Wake,37183053506,0.1573
37,NORTH CAROLINA,37183,Wake,37183053507,0.6756
37,NORTH CAROLINA,37183,Wake,37183053509,0.0139
37,NORTH CAROLINA,37183,Wake,37183053512,0.1134
37,NORTH CAROLINA,37183,Wake,37183053513,0.3596
37,NORTH CAROLINA,37183,Wake,37183053516,0.491
37,NORTH CAROLINA,37183,Wake,37183053517,0.7759999999999999
37,NORTH CAROLINA,37183,Wake,37183053518,0.043
37,NORTH CAROLINA,37183,Wake,37183053519,0.5845
37,NORTH CAROLINA,37183,Wake,37183053520,0.3424
37,NORTH CAROLINA,37183,Wake,37183053521,0.068
37,NORTH CAROLINA,37183,Wake,37183053522,0.2513
37,NORTH CAROLINA,37183,Wake,37183053523,0.1175
37,NORTH CAROLINA,37183,Wake,37183053524,0.1569
37,NORTH CAROLINA,37183,Wake,37183053525,0.0902
37,NORTH CAROLINA,37183,Wake,37183053601,0.2587
37,NORTH CAROLINA,37183,Wake,37183053602,0.1698
37,NORTH CAROLINA,37183,Wake,37183053603,0.1226
37,NORTH CAROLINA,37183,Wake,37183053604,0.0125
37,NORTH CAROLINA,37183,Wake,37183053605,0.1416
37,NORTH CAROLINA,37183,Wake,37183053606,0.0912
37,NORTH CAROLINA,37183,Wake,37183053607,0.3336
37,NORTH CAROLINA,37183,Wake,37183053608,0.1652
37,NORTH CAROLINA,37183,Wake,37183053609,0.3323
37,NORTH CAROLINA,37183,Wake,37183053610,0.0426
37,NORTH CAROLINA,37183,Wake,37183053707,0.205
37,NORTH CAROLINA,37183,Wake,37183053709,0.1259
37,NORTH CAROLINA,37183,Wake,37183053711,0.0615
37,NORTH CAROLINA,37183,Wake,37183053712,0.07400000000000001
37,NORTH CAROLINA,37183,Wake,37183053713,0.136
37,NORTH CAROLINA,37183,Wake,37183053714,0.11800000000000001
37,NORTH CAROLINA,37183,Wake,37183053715,0.0856
37,NORTH CAROLINA,37183,Wake,37183053716,0.27899999999999997
37,NORTH CAROLINA,37183,Wake,37183053717,0.0833
37,NORTH CAROLINA,37183,Wake,37183053718,0.0148
37,NORTH CAROLINA,37183,Wake,37183053719,0.0005
37,NORTH CAROLINA,37183,Wake,37183053720,0.0028
37,NORTH CAROLINA,37183,Wake,37183053721,0.0042
37,NORTH CAROLINA,37183,Wake,37183053722,0.1828
37,NORTH CAROLINA,37183,Wake,37183053723,0.3063
37,NORTH CAROLINA,37183,Wake,37183053724,0.0773
37,NORTH CAROLINA,37183,Wake,37183053725,0.031
37,NORTH CAROLINA,37183,Wake,37183053726,0.2355
37,NORTH CAROLINA,37183,Wake,37183053803,0.0185
37,NORTH CAROLINA,37183,Wake,37183053804,0.0329
37,NORTH CAROLINA,37183,Wake,37183053805,0.0231
37,NORTH CAROLINA,37183,Wake,37183053806,0.013000000000000001
37,NORTH CAROLINA,37183,Wake,37183053807,0.0611
37,NORTH CAROLINA,37183,Wake,37183053808,0.0037
37,NORTH CAROLINA,37183,Wake,37183053900,0.0546
37,NORTH CAROLINA,37183,Wake,37183054001,0.4799
37,NORTH CAROLINA,37183,Wake,37183054004,0.5789
37,NORTH CAROLINA,37183,Wake,37183054006,0.6108
37,NORTH CAROLINA,37183,Wake,37183054007,0.11199999999999999
37,NORTH CAROLINA,37183,Wake,37183054008,0.789
37,NORTH CAROLINA,37183,Wake,37183054011,0.0421
37,NORTH CAROLINA,37183,Wake,37183054012,0.1522
37,NORTH CAROLINA,37183,Wake,37183054013,0.1356
37,NORTH CAROLINA,37183,Wake,37183054014,0.7075
37,NORTH CAROLINA,37183,Wake,37183054015,0.5002
37,NORTH CAROLINA,37183,Wake,37183054016,0.055999999999999994
37,NORTH CAROLINA,37183,Wake,37183054017,0.2702
37,NORTH CAROLINA,37183,Wake,37183054018,0.4877
37,NORTH CAROLINA,37183,Wake,37183054104,0.6566
37,NORTH CAROLINA,37183,Wake,37183054105,0.192
37,NORTH CAROLINA,37183,Wake,37183054106,0.6289
37,NORTH CAROLINA,37183,Wake,37183054108,0.5155
37,NORTH CAROLINA,37183,Wake,37183054109,0.1939
37,NORTH CAROLINA,37183,Wake,37183054110,0.1536
37,NORTH CAROLINA,37183,Wake,37183054111,0.515
37,NORTH CAROLINA,37183,Wake,37183054112,0.7099
37,NORTH CAROLINA,37183,Wake,37183054113,0.5562
37,NORTH CAROLINA,37183,Wake,37183054114,0.4368
37,NORTH CAROLINA,37183,Wake,37183054115,0.5224
37,NORTH CAROLINA,37183,Wake,37183054203,0.0236
37,NORTH CAROLINA,37183,Wake,37183054204,0.149
37,NORTH CAROLINA,37183,Wake,37183054205,0.665
37,NORTH CAROLINA,37183,Wake,37183054206,0.3683
37,NORTH CAROLINA,37183,Wake,37183054207,0.1985
37,NORTH CAROLINA,37183,Wake,37183054208,0.4433
37,NORTH CAROLINA,37183,Wake,37183054209,0.1388
37,NORTH CAROLINA,37183,Wake,37183054210,0.2971
37,NORTH CAROLINA,37183,Wake,37183054211,0.0921
37,NORTH CAROLINA,37183,Wake,37183054301,0.5062
37,NORTH CAROLINA,37183,Wake,37183054302,0.8218
37,NORTH CAROLINA,37183,Wake,37183054402,0.4623
37,NORTH CAROLINA,37183,Wake,37183054403,0.5589999999999999
37,NORTH CAROLINA,37183,Wake,37183054404,0.6474
37,NORTH CAROLINA,37183,Wake,37183054500,0.6516
37,NORTH CAROLINA,37183,Wake,37183980100,-999.0
37,NORTH CAROLINA,37183,Wake,37183980200,-999.0
37,NORTH CAROLINA,37185,Warren,37185950101,0.1555
37,NORTH CAROLINA,37185,Warren,37185950102,0.2429
37,NORTH CAROLINA,37185,Warren,37185950103,0.9129999999999999
37,NORTH CAROLINA,37185,Warren,37185950200,0.7224
37,NORTH CAROLINA,37185,Warren,37185950300,0.9653
37,NORTH CAROLINA,37185,Warren,37185950400,0.8727
37,NORTH CAROLINA,37187,Washington,37187950100,0.7913
37,NORTH CAROLINA,37187,Washington,37187950200,0.8968
37,NORTH CAROLINA,37187,Washington,37187950300,0.4211
37,NORTH CAROLINA,37189,Watauga,37189920100,0.3438
37,NORTH CAROLINA,37189,Watauga,37189920200,0.4609
37,NORTH CAROLINA,37189,Watauga,37189920300,0.2198
37,NORTH CAROLINA,37189,Watauga,37189920400,0.3943
37,NORTH CAROLINA,37189,Watauga,37189920500,0.3646
37,NORTH CAROLINA,37189,Watauga,37189920601,0.4803
37,NORTH CAROLINA,37189,Watauga,37189920602,0.2601
37,NORTH CAROLINA,37189,Watauga,37189920701,0.2536
37,NORTH CAROLINA,37189,Watauga,37189920702,0.1143
37,NORTH CAROLINA,37189,Watauga,37189920703,0.5257
37,NORTH CAROLINA,37189,Watauga,37189920800,0.1055
37,NORTH CAROLINA,37189,Watauga,37189920900,0.3767
37,NORTH CAROLINA,37189,Watauga,37189921000,0.1
37,NORTH CAROLINA,37191,Wayne,37191000101,0.3776
37,NORTH CAROLINA,37191,Wayne,37191000102,0.1823
37,NORTH CAROLINA,37191,Wayne,37191000200,0.578
37,NORTH CAROLINA,37191,Wayne,37191000302,0.5072
37,NORTH CAROLINA,37191,Wayne,37191000303,0.4285
37,NORTH CAROLINA,37191,Wayne,37191000304,0.7029
37,NORTH CAROLINA,37191,Wayne,37191000401,0.4382
37,NORTH CAROLINA,37191,Wayne,37191000402,0.826
37,NORTH CAROLINA,37191,Wayne,37191000500,0.3767
37,NORTH CAROLINA,37191,Wayne,37191000601,0.9468
37,NORTH CAROLINA,37191,Wayne,37191000602,0.8806
37,NORTH CAROLINA,37191,Wayne,37191000700,0.9417
37,NORTH CAROLINA,37191,Wayne,37191000800,0.8482
37,NORTH CAROLINA,37191,Wayne,37191000901,0.7062
37,NORTH CAROLINA,37191,Wayne,37191000902,0.9195
37,NORTH CAROLINA,37191,Wayne,37191001000,0.3253
37,NORTH CAROLINA,37191,Wayne,37191001101,0.8177
37,NORTH CAROLINA,37191,Wayne,37191001102,0.429
37,NORTH CAROLINA,37191,Wayne,37191001200,0.6807
37,NORTH CAROLINA,37191,Wayne,37191001301,0.5544
37,NORTH CAROLINA,37191,Wayne,37191001302,0.6974
37,NORTH CAROLINA,37191,Wayne,37191001400,0.9033
37,NORTH CAROLINA,37191,Wayne,37191001500,0.9102
37,NORTH CAROLINA,37191,Wayne,37191001800,0.9912
37,NORTH CAROLINA,37191,Wayne,37191001900,0.9889
37,NORTH CAROLINA,37191,Wayne,37191002000,0.9227
37,NORTH CAROLINA,37193,Wilkes,37193960100,0.5127
37,NORTH CAROLINA,37193,Wilkes,37193960200,0.5243
37,NORTH CAROLINA,37193,Wilkes,37193960300,0.5752
37,NORTH CAROLINA,37193,Wilkes,37193960400,0.4891
37,NORTH CAROLINA,37193,Wilkes,37193960500,0.8561
37,NORTH CAROLINA,37193,Wilkes,37193960600,0.87
37,NORTH CAROLINA,37193,Wilkes,37193960700,0.7631
37,NORTH CAROLINA,37193,Wilkes,37193960801,0.621
37,NORTH CAROLINA,37193,Wilkes,37193960802,0.5766
37,NORTH CAROLINA,37193,Wilkes,37193960900,0.3952
37,NORTH CAROLINA,37193,Wilkes,37193961001,0.5174
37,NORTH CAROLINA,37193,Wilkes,37193961002,0.3781
37,NORTH CAROLINA,37193,Wilkes,37193961100,0.8829
37,NORTH CAROLINA,37193,Wilkes,37193961200,0.4563
37,NORTH CAROLINA,37195,Wilson,37195000100,0.9435
37,NORTH CAROLINA,37195,Wilson,37195000200,0.9958
37,NORTH CAROLINA,37195,Wilson,37195000300,0.9727
37,NORTH CAROLINA,37195,Wilson,37195000400,0.7848
37,NORTH CAROLINA,37195,Wilson,37195000501,0.1124
37,NORTH CAROLINA,37195,Wilson,37195000502,0.2494
37,NORTH CAROLINA,37195,Wilson,37195000600,0.4956
37,NORTH CAROLINA,37195,Wilson,37195000700,0.9778
37,NORTH CAROLINA,37195,Wilson,37195000801,0.9847
37,NORTH CAROLINA,37195,Wilson,37195000802,0.9894
37,NORTH CAROLINA,37195,Wilson,37195000900,0.5807
37,NORTH CAROLINA,37195,Wilson,37195001000,0.7376
37,NORTH CAROLINA,37195,Wilson,37195001100,0.7085
37,NORTH CAROLINA,37195,Wilson,37195001200,0.7483
37,NORTH CAROLINA,37195,Wilson,37195001300,0.6104
37,NORTH CAROLINA,37195,Wilson,37195001400,0.4132
37,NORTH CAROLINA,37195,Wilson,37195001500,0.8279
37,NORTH CAROLINA,37195,Wilson,37195001600,0.7131
37,NORTH CAROLINA,37195,Wilson,37195001700,0.7557
37,NORTH CAROLINA,37197,Yadkin,37197050101,0.6293
37,NORTH CAROLINA,37197,Yadkin,37197050102,0.4914
37,NORTH CAROLINA,37197,Yadkin,37197050200,0.6988
37,NORTH CAROLINA,37197,Yadkin,37197050300,0.634
37,NORTH CAROLINA,37197,Yadkin,37197050400,0.6006
37,NORTH CAROLINA,37197,Yadkin,37197050501,0.6895
37,NORTH CAROLINA,37197,Yadkin,37197050502,0.5696
37,NORTH CAROLINA,37199,Yancey,37199960101,0.5646
37,NORTH CAROLINA,37199,Yancey,37199960102,0.7094
37,NORTH CAROLINA,37199,Yancey,37199960200,0.6937
37,NORTH CAROLINA,37199,Yancey,37199960300,0.6752
37,NORTH CAROLINA,37199,Yancey,37199960400,0.3619
