ID,Fuel Type Code,Station Name,City,State,ZIP,Status Code,Latitude,Longitude,Facility Type
175792,ELEC,BROADSTONE DRM GUEST 1 ADA,Durham,NC,27701,E,35.993798,-78.908226,
180722,ELEC,3800 GLENWOOD STATION 3,Raleigh,NC,27612,E,35.831995,-78.66662,
180723,ELEC,3800 GLENWOOD STATION 2,Raleigh,NC,27612,E,35.83196,-78.666666,
180724,ELEC,3800 GLENWOOD STATION 4,Raleigh,NC,27612,E,35.83197,-78.666625,
181247,ELEC,HUNTERSVILLE MARK OIL L2,Huntersville,NC,28078,E,35.409603,-80.854126,
182644,ELEC,PUBLIC STATIONS WEST,Fletcher,NC,28732,E,35.430402,-82.548957,
182645,ELEC,PUBLIC STATIONS EAST,Fletcher,NC,28732,E,35.43041,-82.548925,
182672,ELEC,MILL HOUSE LOT HISTORIC REVOL,Greensboro,NC,27405,T,36.099001,-79.776144,
182674,ELEC,MILL HOUSE LOT MILL HOUSE EAST,Greensboro,NC,27405,T,36.098984,-79.77608,
182692,ELEC,JLR CARY LEITH 3 - BAY1,Cary,NC,27511,E,35.739528,-78.815519,
182989,ELEC,SENTRYONE LAB,Charlotte,NC,28217,E,35.186248,-80.878874,
183170,ELEC,"PNC ARENA PNC VIP 36,37",Raleigh,NC,27607,E,35.802486,-78.72239,
183171,ELEC,"PNC ARENA PNC VIP 34,35",Raleigh,NC,27607,E,35.802444,-78.72236,
183172,ELEC,"PNC ARENA PNC VIP 32,33",Raleigh,NC,27607,E,35.802406,-78.72232,
183464,ELEC,"CHARLOTTE, NC FIRE HQ 4",Charlotte,NC,28206,E,35.240489,-80.836201,
183465,ELEC,"CHARLOTTE, NC FIRE HQ 3",Charlotte,NC,28206,E,35.240491,-80.836265,
183466,ELEC,"CHARLOTTE, NC FIRE HQ 1",Charlotte,NC,28206,E,35.240351,-80.835981,
183467,ELEC,"CHARLOTTE, NC FIRE HQ 2",Charlotte,NC,28206,E,35.240493,-80.836324,
183563,ELEC,Sheetz - Tesla Supercharger,Mebane,NC,27302,E,36.069862,-79.270016,CONVENIENCE_STORE
183787,ELEC,Town of Apex - Fleet,Apex,NC,27502,E,35.734544,-78.847516,MUNI_GOV
184035,ELEC,Van Alen Office LLC,Durham,NC,27701,E,35.990454,-78.901642,
184236,ELEC,HHS / NIH - North Carolina,Durham,NC,27713,E,35.882547,-78.873877,FED_GOV
184237,ELEC,VISN 6/FAYETTEVILLE NC VAMC,Fayetteville,NC,28301,E,35.089351,-78.877187,FED_GOV
184325,ELEC,FHWA - NC Division Office,Raleigh,NC,27601,E,35.779962,-78.633881,FED_GOV
184434,ELEC,MCAS Cherry Point - C Farm,Cherry Point,NC,28532,E,34.883318,-76.9062,FED_GOV
184435,ELEC,SSA North Carolina,Morrisville,NC,27560,E,35.877576,-78.88564,FED_GOV
184630,ELEC,EPA Research Triangle Park,Durham,NC,27713,E,35.921852,-78.840123,FED_GOV
184762,ELEC,FCC Butner,Butner,NC,27509,E,36.137535,-78.813803,FED_GOV
184777,ELEC,Locomotive / Rail eq. Fuel station,SOUTHPORT,NC,28461,E,33.978703,-78.042162,FED_GOV
184778,ELEC,Installation Admin Fuel station,SOUTHPORT,NC,28461,E,33.8888,-78.042162,FED_GOV
185335,ELEC,COREV LETC EV 2,Raleigh,NC,27610,T,35.718652,-78.502388,
185336,ELEC,COREV LETC EV 1,Raleigh,NC,27610,E,35.71863,-78.502525,
185365,ELEC,"CHARLOTTE, NC SPRATT 1",Charlotte,NC,28206,E,35.239909,-80.8381,
185366,ELEC,"CHARLOTTE, NC SPRATT 2",Charlotte,NC,28206,E,35.23983,-80.838,
185367,ELEC,"CHARLOTTE, NC SPRATT 3",Charlotte,NC,28206,E,35.239794,-80.83799,
185370,ELEC,FOUR COUNTY EMC MAD BOAR FCEMC,Wallace,NC,28466,E,34.756502,-77.948087,
185444,ELEC,Aviation Crossing,Morrisville,NC,27560,E,35.8333258,-78.8127564,
185555,ELEC,Ingles,Weaverville,NC,28787,E,35.702679,-82.566669,GROCERY
185577,ELEC,LOFTS HAW RIVER HAW RIVER 1,Haw River,NC,27258,E,36.090704,-79.367223,
185578,ELEC,LOFTS HAW RIVER HAW RIVER 2,Haw River,NC,27258,E,36.089547,-79.367462,
185582,ELEC,UPC STONEBRIDGE,Monroe,NC,28112,E,34.938809,-80.631384,
186158,ELEC,SURRY TEL STATION #1,Dobson,NC,27017,E,36.39276,-80.709357,
186169,ELEC,5000 Davis Drive,Research Triangle Park,NC,27709,T,35.8609641,-78.8707416,
186569,ELEC,IKEA USA CHARLOTTE 1,Charlotte,NC,28262,T,35.292832,-80.764239,
186784,ELEC,The Osprey at Lake Norman - 138 Village Club Dr,Mooresville,NC,28117,E,35.53578,-80.866088,
186785,ELEC,The Osprey at Lake Norman - 130 Village Club Dr,Mooresville,NC,28117,E,35.53507,-80.86297,
186873,ELEC,Sheetz - Tesla Supercharger,Archdale,NC,27263,E,35.899433,-79.946479,CONVENIENCE_STORE
187080,ELEC,Verizon - Charlotte,Charlotte,NC,28262,E,35.318383,-80.759513,OFFICE_BLDG
187097,ELEC,Asheville Exchange Apartments,Asheville,NC,28806,E,35.52998,-82.60982,
187283,ELEC,Sheetz - Tesla Supercharger,Colfax,NC,27235,E,36.095,-79.994693,CONVENIENCE_STORE
187348,ELEC,ROANOKE EMC DC FAST REMOVED,Halifax,NC,27839,T,36.366271,-77.674169,
187349,ELEC,ROANOKE EMC DC FAST OASIS,Halifax,NC,27839,E,36.366209,-77.674185,
187636,ELEC,NORTH TOWN HALL 02,Mills River,NC,28759,E,35.384328,-82.549731,
187637,ELEC,NORTH TOWN HALL 01,Mills River,NC,28759,E,35.384279,-82.549729,
187661,ELEC,UNION CHAPEL LEFT CHARGER,Chapel Hill,NC,27514,E,35.920734,-79.053505,
187820,ELEC,RALEIGH STATION STATION 02,Raleigh,NC,27616,E,35.887839,-78.568953,
187907,ELEC,"Crossroads Center (Statesville, NC)",Statesville,NC,28677,E,35.8101,-80.87331,
188029,ELEC,Bank of America - Private Bank,Charlotte,NC,28202,E,35.234688,-80.851067,BANK
188030,ELEC,Bank of America - Private Bank,Charlotte,NC,28277,E,35.062011,-80.849483,BANK
188122,ELEC,Link Apartments Montford I,Charlotte,NC,28209,E,35.168312,-80.848427,
188998,ELEC,Ingles Markets,Statesville,NC,28677,E,35.805445,-80.875061,GROCERY
189251,ELEC,DELTECEV DELTECEV01,Asheville,NC,28806,E,35.602345,-82.5856,
189252,ELEC,DELTECEV DELTECEV02,Asheville,NC,28806,E,35.602357,-82.585544,
189382,ELEC,MB RALEIGH GM OFFICE,Raleigh,NC,27616,E,35.864118,-78.582751,
189668,ELEC,PIER 33 PD LEVEL G,Wilmington,NC,28401,E,34.245413,-77.950948,
189669,ELEC,PIER 33 PD LEVEL 01,Wilmington,NC,28401,E,34.245251,-77.950932,
189688,ELEC,Asheville Market - Tesla Supercharger,Asheville,NC,28805,E,35.58424,-82.523956,SHOPPING_CENTER
189719,ELEC,HONDASOUTHPOINT SHOP02,Durham,NC,27713,T,35.907314,-78.954229,
189735,ELEC,ALLY FINANCIAL STATION 02,Charlotte,NC,28202,E,35.222807,-80.848816,
189736,ELEC,ALLY FINANCIAL STATION 03,Charlotte,NC,28202,E,35.222871,-80.848747,
189737,ELEC,ALLY FINANCIAL STATION 01,Charlotte,NC,28202,E,35.222739,-80.848889,
189787,ELEC,ADVANCE AUTO STATION 2,Raleigh,NC,27609,E,35.836069,-78.639554,
189790,ELEC,SYEMC STATION1,Dobson,NC,27017,E,36.385414,-80.71906,
189924,ELEC,REVUP1 NC ZOO1,Asheboro,NC,27205,E,35.630391,-79.765549,
189966,ELEC,Home2Suites Asheville Airport,Arden,NC,28704,E,35.44667,-82.533952,
190089,ELEC,EUHOME STATESVILLE DC,Statesville,NC,28625,E,35.810074,-80.828563,
190090,ELEC,EUHOME MOCKSVILLE DC,Mocksville,NC,27028,E,35.919155,-80.58476,
190142,ELEC,Albemarle City Hall,Albemarle,NC,28001,E,35.350740725902,-80.197397589549,
190217,ELEC,North Carolina Medical Board,Raleigh,NC,27604,E,35.820818,-78.606694,OFFICE_BLDG
190265,ELEC,Pure Power Contractors,Monroe,NC,28110,E,35.057777,-80.620233,
190666,ELEC,TOWNOFSPARTA SPARTA LEVEL 2,Sparta,NC,28675,E,36.506226,-81.12144,
190667,ELEC,BLUERIDGEENERGY WEST JEFFERSON2,West Jefferson,NC,28694,E,36.402863,-81.490585,
190668,ELEC,BLUERIDGEENERGY BOONE DC FAST,Boone,NC,28607,E,36.223583,-81.63569,
190732,ELEC,AEMC-  MCDONALDS,Elizabeth City,NC,27909,E,36.29362,-76.29702,
190916,ELEC,Camden Carolinian,Raleigh,NC,27608,E,35.81717,-78.659529,
191099,ELEC,Gateway Terrace - Tesla Supercharger,Durham,NC,27707,E,35.953056,-78.991028,SHOPPING_CENTER
191100,ELEC,Lake Norman State Park,Troutman,NC,28166,E,35.672746,-80.932449,PARK
191134,ELEC,LEXINGTON NC WINDSTREAM,Lexington,NC,27292,E,35.826254,-80.252675,
191144,ELEC,EVOLVE COS SURF CITY,Hampstead,NC,28443,E,34.449018,-77.604387,
191154,ELEC,LEXINGTON NC SOUTH MAIN #2,Lexington,NC,27292,E,35.821313,-80.256099,
191156,ELEC,LEXINGTON NC RAILROAD ST.,Lexington,NC,27292,E,35.820476,-80.253335,
191157,ELEC,LEXINGTON NC PARKWAYPLAZA L3,Lexington,NC,27292,E,35.783093,-80.257089,
191518,ELEC,Food Lion Plaza - Tesla Supercharger,Siler City,NC,27344,E,35.73496079,-79.44204162,SHOPPING_CENTER
191544,ELEC,EMEMC HWY 33E EMEMC 1,Tarboro,NC,27886,E,35.86785,-77.5229,
191627,ELEC,ECU HSC STUDENT CTR,Greenville,NC,27834,E,35.611529,-77.406991,
191628,ELEC,ECU PARKING DECK 2,Greenville,NC,27858,E,35.606203,-77.369419,
191629,ELEC,ECU PARKING DECK 1,Greenville,NC,27858,E,35.606206,-77.369405,
191670,ELEC,VOLVO BUILDING CT4021-01,Fayetteville,NC,28314,E,35.058952,-78.97257,
191693,ELEC,Northcrest Shopping Center - Tesla Supercharger,Charlotte,NC,28216,E,35.347264,-80.859183,SHOPPING_CENTER
191766,ELEC,TEVA DEEP ROOTS MKT,Greensboro,NC,27401,E,36.079067,-79.793291,
192588,ELEC,SPECTRUM BLDG VANTAGE SOUTH 1,Charlotte,NC,28203,E,35.219085,-80.853804,
192599,ELEC,SPECTRUM BLDG VANTAGE 3,Charlotte,NC,28203,E,35.217775,-80.854145,
192603,ELEC,SPECTRUM BLDG VANTAGE 2,Charlotte,NC,28203,E,35.218643,-80.853666,
192607,ELEC,MAST GENERAL STATION 1,Sugar Grove,NC,28679,E,36.210724,-81.78104,
192649,ELEC,Link Apartments Linden,Chapel Hill,NC,27517,E,35.91463,-79.0255,
192670,ELEC,MIDTOWN DECK STN 3 P2 RIGHT,Charlotte,NC,28204,E,35.209957,-80.8384,
192671,ELEC,MIDTOWN DECK STN 5 P4 RIGHT,Charlotte,NC,28204,E,35.209854,-80.83841,
192672,ELEC,MIDTOWN DECK STN 7 P5 RIGHT,Charlotte,NC,28204,E,35.2099,-80.8383,
192673,ELEC,MIDTOWN DECK STN 4 P2 LEFT,Charlotte,NC,28204,E,35.210022,-80.838425,
192674,ELEC,MIDTOWN DECK P1 RIGHT,Charlotte,NC,28204,E,35.209976,-80.83847,
192675,ELEC,MIDTOWN DECK STN 2 P1 LEFT,Charlotte,NC,28204,E,35.20991,-80.838356,
192680,ELEC,PUBLIC STATIONS OVERFLOW 1,Fletcher,NC,28732,E,35.432646,-82.550668,
192684,ELEC,PUBLIC STATIONS OVERFLOW 2,Fletcher,NC,28732,E,35.432579,-82.550571,
192805,ELEC,MIDTOWN DECK STN 6 P4 LEFT,Charlotte,NC,28204,E,35.209938,-80.83832,
192806,ELEC,MIDTOWN DECK STN 8 P5 LEFT,Charlotte,NC,28204,E,35.209915,-80.83828,
192960,ELEC,Crescent Ford,High Point,NC,27265,E,35.98761,-80.023963,
192968,ELEC,BULLHOUSE APTS2 STATION 2,Durham,NC,27701,E,35.989685,-78.899124,
192969,ELEC,BULLHOUSE APTS2 STATION 1,Durham,NC,27701,T,35.989629,-78.899076,
193055,ELEC,"CHARLOTTE, NC FS 43-EV 1",Charlotte,NC,28217,E,35.195985,-80.878473,
193097,ELEC,Rudy's Performance Parts,Burlington,NC,27215,E,36.0634763,-79.5421989,
193103,ELEC,"CHARLOTTE, NC CMPD SOUTH EV-1",Charlotte,NC,28277,E,35.041507,-80.849002,
193115,ELEC,"BCH, LLC CHECKERS 3881",Durham,NC,27707,E,35.968565,-78.903208,
193203,ELEC,SKYNET WALL STREET,Asheville,NC,28801,E,35.594764,-82.556287,
193500,ELEC,FRONT LOT AVL ELEMENT AVL,Asheville,NC,28801,E,35.599739,-82.541991,
193558,ELEC,TOWNOFCRAMERTON TOWN HALL,Cramerton,NC,28032,E,35.23551,-81.071129,
193839,ELEC,HIGH POINT ELEC BLAIR PARK,High Point,NC,27260,E,35.937786,-79.99384,
193857,ELEC,HIGH POINT ELEC OAK HOLLOW GOLF,High Point,NC,27265,E,36.01077,-79.99881,
193913,ELEC,SREMC DIRTY WHISKEY,Hope Mills,NC,28348,E,34.940502,-78.912476,
193921,ELEC,TOSS EVS SOUTHERN SHORES,Kitty Hawk,NC,27949,E,36.100533,-75.71543,
194166,ELEC,ASHEBORO CITY CITY HALL NORTH,Asheboro,NC,27203,E,35.706825,-79.815865,
194167,ELEC,ASHEBORO CITY CITY HALL SOUTH,Asheboro,NC,27203,E,35.70664,-79.81583,
194223,ELEC,REVUP1 ROBBINS OFFICE,Robbins,NC,27325,E,35.433191,-79.588067,
194271,ELEC,HARRISBURG NC HARRISBURG PARK,Harrisburg,NC,28075,E,35.316952,-80.656397,
194302,ELEC,MOSAIC at Chatham Park,Pittsboro,NC,27312,E,35.751791,-79.165919,
194630,ELEC,LEES-MCRAE COLL LEES MCRAE COLL,Banner Elk,NC,28604,E,36.162674,-81.87334,
194638,ELEC,SPINDALE SPINDALE 01,Spindale,NC,28160,E,35.35725,-81.930084,
194682,ELEC,YADKINVILLE MAIN ST,Yadkinville,NC,27055,E,36.13434,-80.65678,
194683,ELEC,YADKINVILLE ELM STREET,Yadkinville,NC,27055,E,36.13362,-80.65815,
194785,ELEC,PM TOWN HALL PM TOWN HALL,Pilot Mountain,NC,27041,E,36.38547,-80.46821,
195220,ELEC,BoA Plaza,Charlotte,NC,28280,E,35.2266604,-80.8431913,
195402,ELEC,CBRE @ Microsoft station location,Morrisville,NC,27560,E,35.8582629,-78.8373174,
195620,ELEC,Purfoy Charger 1,Fuquay Varina,NC,27526,T,35.581498,-78.770625,
195778,ELEC,Smithfield's Chicken 'N Bar-B-Q - Tesla Supercharger,New Bern,NC,28562,E,35.10414,-77.080425,RESTAURANT
195780,ELEC,Smithfield's Chicken 'N Bar-B-Q - Tesla Supercharger,Garner,NC,27529,E,35.608412,-78.563071,RESTAURANT
195865,ELEC,Sojourn Lake Boone - Building 2,Raleigh,NC,27607,E,35.810668,-78.692517,
196051,ELEC,ESP STATION RESIDENT #3,Charlotte,NC,28211,E,35.151894,-80.82728,
196068,ELEC,WB OFFICE 1 BERRY PATCH L2,Ellerbe,NC,28338,E,35.041393,-79.76657,
196069,ELEC,FBEMC BURNSVILLE EV1,Burnsville,NC,28714,E,35.916629,-82.302319,
196139,ELEC,BIRD PARK 1 SYLVAN HEIGHTS1,Scotland Neck,NC,27874,E,36.145405,-77.413734,
196141,ELEC,FOUR COUNTY EMC ROSE HILL PUBLI,Rose Hill,NC,28458,E,34.821358,-78.013145,
196143,ELEC,FOUR COUNTY EMC BURGAW PUBLIC,Burgaw,NC,28425,E,34.545464,-77.95397,
196144,ELEC,FOUR COUNTY EMC ELIZABETHTOWN,Elizabethtown,NC,28337,E,34.601543,-78.62797,
196157,ELEC,"Springhill Suites City View, Durham, North Carolina",Durham,NC,27701,E,35.9885326,-78.9032789,
196158,ELEC,CITY OF WILSON CENTER BRICK,Wilson,NC,27893,E,35.724429,-77.912708,
196256,ELEC,Smithfield's Chicken N Bar-B-Q - Tesla Supercharger,Warsaw,NC,28398,E,34.992684,-78.135542,RESTAURANT
196271,ELEC,East Asheville Public Library,Asheville,NC,28805,E,35.5880868634426,-82.5027829566938,LIBRARY
196272,ELEC,Glo Best Western Asheville,Asheville,NC,28805,E,35.5863554833356,-82.5149049088925,HOTEL
196273,ELEC,Tru By Hilton,Asheville,NC,28805,E,35.5856822499242,-82.4611273478153,HOTEL
196274,ELEC,Holiday Inn Asheville East,Asheville,NC,28805,E,35.5854908284919,-82.4626749895881,HOTEL
196344,ELEC,ORTHO STATION 2,Greensboro,NC,27401,E,36.09013,-79.79197,
196345,ELEC,ORTHO STATION 1,Greensboro,NC,27401,E,36.090169,-79.792063,
196521,ELEC,Oasis - Tesla Supercharger,Halifax,NC,27839,E,36.366073,-77.674312,GAS_STATION
196583,ELEC,CITY OF WILSON BRICK STATION 2,Wilson,NC,27893,E,35.72444,-77.91268,
196592,ELEC,UPC NESBIT PARK,Waxhaw,NC,28173,E,34.941964,-80.776365,
196899,ELEC,NPS SERO: GRSM Oconaluftee,Cherokee,NC,28719,E,35.477057,-83.320586,NATL_PARK
196900,ELEC,Oconaluftee JCC,Cherokee,NC,28719,E,35.522,-83.3058,FED_GOV
196901,ELEC,Lyndon B. Johnson CCC,Franklin,NC,28734,E,35.182317,-83.381543,FED_GOV
196902,ELEC,Schenck JCC,Pisgah Forest,NC,28768,E,35.253333,-82.683589,FED_GOV
197107,ELEC,SUGAR SKI & CC -OWNER & RENTER,Sugar Mountain,NC,28604,E,36.123238,-81.87229,
197137,ELEC,CARY ACADEMY STATION 1,Cary,NC,27513,E,35.819369,-78.769618,
197138,ELEC,CARY ACADEMY STATION 2,Cary,NC,27513,E,35.819353,-78.769492,
197215,ELEC,HALIFAX EMC LG PIT STOP,Littleton,NC,27850,E,36.532204,-77.9381,
197404,ELEC,FBEMC MARS HILL EV1,Mars Hill,NC,28754,E,35.825995,-82.549068,
197534,ELEC,Hampton Inn & Suites,Jacksonville,NC,28546,E,34.7891412079052,-77.4059068700569,HOTEL
197540,ELEC,Saunders Street Parking,Apex,NC,27502,E,35.7323846572519,-78.8516078711346,PARKING_LOT
197541,ELEC,Carolina Square Parking Deck,Chapel Hill,NC,27516,E,35.9121249060889,-79.0570611452666,PARKING_GARAGE
197618,ELEC,REVUP5 PORT78,Asheboro,NC,27205,E,35.630562,-79.765662,
197619,ELEC,REVUP5 PORT910,Asheboro,NC,27205,E,35.63053,-79.76564,
197707,ELEC,RED BEAR STATION 1,New Bern,NC,28560,E,35.103934,-77.039269,
197708,ELEC,RED BEAR STATION 2,New Bern,NC,28560,E,35.103929,-77.03921,
197885,ELEC,LANTOWER WAVERL SW EV1,Charlotte,NC,28277,T,35.041662,-80.855467,
197889,ELEC,AG SCI CENTER STATION 1,Raleigh,NC,27607,E,35.8147,-78.713308,
197954,ELEC,PIEDMONT EMC CARRBORO PLAZA,Carrboro,NC,27501,E,35.917219,-79.095546,
198003,ELEC,Biltmore Park - Tesla Supercharger,Asheville,NC,28803,E,35.4845823920521,-82.5578218478774,PARKING_LOT
198134,ELEC,TOM STATION 1 TOM STATION 1,Marshville,NC,28103,E,34.986668,-80.368298,
199125,ELEC,WAKE FOREST STATION 1,Winston-Salem,NC,27109,E,36.132088,-80.276602,
199127,ELEC,WAKE FOREST W1 PARKING LOT,Winston-Salem,NC,27106,E,36.136572,-80.275682,
199128,ELEC,WAKE FOREST UCC PAKRING LOT,Winston-Salem,NC,27105,E,36.131969,-80.257556,
199131,ELEC,WAKE FOREST U2 PARKING,Winston-Salem,NC,27106,E,36.13541,-80.273217,
199175,ELEC,REVUP5 PORT3,Asheboro,NC,27205,E,35.667584,-79.796589,
199471,ELEC,"CHARLOTTE, NC CMGC PRKG L1-2",Charlotte,NC,28202,E,35.222049,-80.839916,
199490,ELEC,MB CARY PARKING LOT 1,Apex,NC,27502,E,35.73733,-78.81497,
200422,ELEC,H&V19197843967 HOLLY SPRINGS 2,Holly Springs,NC,27540,T,35.64296,-78.83707,
200423,ELEC,H&V19197843967 UNC HOLLY SPR 1,Holly Springs,NC,27540,E,35.6432,-78.836945,
200424,ELEC,KMNB KIA OF NEW BERN,New Bern,NC,28560,E,35.068051,-77.024846,
200499,ELEC,CITY OF SHELBY STATION 1,Shelby,NC,28150,E,35.292686,-81.54134,
200508,ELEC,CITY OF SHELBY STATION 2,Shelby,NC,28150,E,35.288837,-81.54018,
200623,ELEC,Hyatt House Charlotte / Rea Farms,Charlotte,NC,28277,E,35.050781,-80.774517,HOTEL
200624,ELEC,Courtyard by Marriott,Charlotte,NC,28277,E,35.056463,-80.768243,HOTEL
200875,ELEC,NHPMC Travis Avenue,Charlotte,NC,28204,E,35.2139527,-80.8263168,
200916,ELEC,CARY TMSA CARY 01,Cary,NC,27511,E,35.733006,-78.8058,
200946,ELEC,JACKSONVILLEKIA GUEST STATION,Jacksonville,NC,28546,E,34.785943,-77.385671,
200984,ELEC,EV CHARGE STAT EDGERTON PARK,Louisburg,NC,27549,E,36.092626,-78.304879,
200989,ELEC,EV CHARGE STAT DEPOT HILL,Louisburg,NC,27549,E,36.095896,-78.302605,
200990,ELEC,EV CHARGE STAT N MAIN ST LOT,Louisburg,NC,27549,E,36.09925,-78.29997,
201000,ELEC,PIEDMONT EMC ARBY'S 1,Mebane,NC,27302,E,36.068138,-79.270321,
201065,ELEC,PIEDMONT TRIAD DC250 1,Graham,NC,27253,E,36.056667,-79.399134,
201174,ELEC,TOWNCHAPELHILL1 TOWN HALL - EMP,Chapel Hill,NC,27516,E,35.9166,-79.057755,
201175,ELEC,TOWNCHAPELHILL1 TOWN HALL - PUB,Chapel Hill,NC,27516,E,35.91652,-79.05772,
201243,ELEC,LKG COFFEE STATION 1,Littleton,NC,27850,E,36.531056,-77.942022,
201557,ELEC,MCH EV STATIONS EV MOSES CONE 1,Greensboro,NC,27410,E,36.139553,-79.866325,
201672,ELEC,Lowes Foods of Mooresville - Tesla Supercharger,Mooresville,NC,28117,E,35.587472,-80.873,GROCERY
201676,ELEC,Exxon - Tesla Supercharger,Old Fort,NC,28762,E,35.638228,-82.143169,GAS_STATION
201759,ELEC,BEMC OAK ISLAND,Oak Island,NC,28465,E,33.912598,-78.11666,
202147,ELEC,UNION COUNTY KI UCK CHARGER 3,Monroe,NC,28110,E,35.049035,-80.614709,
202148,ELEC,UNION COUNTY KI UCK CHARGER 2,Monroe,NC,28110,E,35.048983,-80.615031,
202149,ELEC,UNION COUNTY KI UCK CHARGER 1,Monroe,NC,28110,E,35.049044,-80.614913,
202619,ELEC,Richmond Plaza - Tesla Supercharger,Rockingham,NC,28379,E,34.921509,-79.74772,SHOPPING_CENTER
202800,ELEC,CITY OF WILSON CHICFILA2DCFAST,Wilson,NC,27896,E,35.764437,-78.010021,
202801,ELEC,CITY OF WILSON CHICFILA1DCFAST,Wilson,NC,27896,E,35.764424,-78.010024,
202940,ELEC,Vidant Beau Hospital,Washington,NC,27889,E,35.5491719,-77.0378058,
203065,ELEC,GASTONIA SCHIELE MUSEUM,Gastonia,NC,28054,E,35.254069,-81.158079,
203326,ELEC,Solice Southline,Charlotte,NC,28203,E,35.20342429,-80.8654969,
203361,ELEC,FBEMC BAKERSVILLE EV1,Bakersville,NC,28705,E,36.016382,-82.156851,
204300,ELEC,"CHARLOTTE, NC CMPD UC EV-1",Charlotte,NC,28262,E,35.303096,-80.750599,
204393,ELEC,"CHARLOTTE, NC CATS I-485 3",Charlotte,NC,28273,E,35.107009,-80.883292,
204395,ELEC,"CHARLOTTE, NC WESTOVER CMPD 3",Charlotte,NC,28208,E,35.210889,-80.905224,
204471,ELEC,SkyHouse - Raleigh,Raleigh,NC,27061,E,35.776708,-78.636796,
204736,ELEC,Bill Clough Ford,Windsor,NC,27983,E,36.001416,-76.962169,
204793,ELEC,LKG Coffee,Littleton,NC,27850,E,36.53085486314578,-77.94200312656386,RESTAURANT
204888,ELEC,French Broad River Academy - Non-Networked,Asheville,NC,28804,T,35.635734,-82.598826,
204934,ELEC,MB RALEIGH STATIONABB,Raleigh,NC,27616,E,35.863763,-78.582846,
204971,ELEC,TFV TAFT FAMILY,Greenville,NC,27834,E,35.609077,-77.375305,
204972,ELEC,TFV AMANTE TACOS,Greenville,NC,27834,E,35.609232,-77.375361,
205060,ELEC,UNC BUSINESS SCHOOL,Chapel Hill,NC,27514,E,35.90057,-79.046094,
205061,ELEC,UNC COBB DECK,Chapel Hill,NC,27514,E,35.911594,-79.045098,
205119,ELEC,GREENSBORO TRIAD ELM,Greensboro,NC,27406,E,36.026863,-79.77735,
205384,ELEC,TELCO CCU CT4000 GW1,Candler,NC,28715,E,35.545967,-82.66666,
205415,ELEC,RAYLEN ONE STATION 1,Mocksville,NC,27028,E,35.971664,-80.50612,
205442,ELEC,WHOLE FOODS MKT WFM WOL CARCH,Wilmington,NC,28403,E,34.214035,-77.901235,
205662,ELEC,ECU MAIN LSB 1,Greenville,NC,27858,T,35.606228,-77.373706,
205663,ELEC,ECU MAIN LSB 2,Greenville,NC,27858,T,35.606213,-77.373694,
205664,ELEC,ECU MAIN LSB 3,Greenville,NC,27858,T,35.606195,-77.373726,
205717,ELEC,Align Technology,Morrisville,NC,27560,E,35.868473,-78.827735,
205901,ELEC,Watauga Medical Center,Boone,NC,28607,E,36.1983001,-81.6512812,
205943,ELEC,HAYWOOD EMC STATION1,Waynesville,NC,28785,E,35.593159,-83.008739,
206011,ELEC,Sojourn Glenwood Place,Raleigh,NC,27612,E,35.8324264,-78.6649049,
206019,ELEC,KIA 1 STATION 1,High Point,NC,27262,T,35.988929,-80.027595,
206033,ELEC,PPS TRUIST CENTER 1,Charlotte,NC,28202,E,35.227565,-80.840692,
206034,ELEC,PPS TRUIST CENTER 4,Charlotte,NC,28202,E,35.227639,-80.840632,
206035,ELEC,PPS TRUIST CENTER 2,Charlotte,NC,28202,E,35.227712,-80.840638,
206036,ELEC,PPS TRUIST CENTER 3,Charlotte,NC,28202,E,35.227711,-80.840749,
206131,ELEC,"CHARLOTTE, NC CHARLOTTE H20-1",Charlotte,NC,28217,E,35.190522,-80.904539,
206138,ELEC,"CHARLOTTE, NC CHLT WATER 2",Charlotte,NC,28216,E,35.276605,-80.889277,
206139,ELEC,"CHARLOTTE, NC CHLT WATER 1",Charlotte,NC,28216,E,35.27662,-80.889305,
206155,ELEC,LOCAL MARKET #204,Waynesville,NC,28785,E,35.593633,-83.008876,
206303,ELEC,URBAN PLACE URBAN PLACE,Cary,NC,27511,E,35.788277,-78.773542,
206751,ELEC,TOC EV STATIONS MLKPARK,Chapel Hill,NC,27516,E,35.92584,-79.090709,
206844,ELEC,ROANOKE EMC RICH SQUARE 1,Rich Square,NC,27869,E,36.28022,-77.28026,
206850,ELEC,CITY OF WILM MARKET ST. GAR2,Wilmington,NC,28401,E,34.235911,-77.94795,
206851,ELEC,CITY OF WILM MARKET ST GAR1,Wilmington,NC,28401,E,34.23589,-77.94792,
206923,ELEC,TOC EV STATIONS 604ROSEMARYPARK,Carrboro,NC,27510,E,35.91117,-79.066019,
207163,ELEC,GASTONIA MAIN-TM LOFTS,Gastonia,NC,28052,E,35.263595,-81.192152,
207512,ELEC,KIA OF CONCORD DUAL PORT KIA 2,Concord,NC,28027,E,35.361895,-80.701846,
207550,ELEC,Smithfield's Chicken 'N Bar-B-Q - Tesla Supercharger,Leland,NC,28451,E,34.2173,-78.0185,RESTAURANT
207598,ELEC,"CHARLOTTE, NC CMPD INDP EV 2",Charlotte,NC,28212,E,35.181222,-80.752518,
